Index        {U}              V(V1)             V(V2)      
449     -2.61000000e-01   -1.80339333e-02    7.49329586e-01
450     -2.60000000e-01   -1.74652803e-02    7.48978866e-01
451     -2.59000000e-01   -1.68963487e-02    7.48629158e-01
452     -2.58000000e-01   -1.63271390e-02    7.48280462e-01
453     -2.57000000e-01   -1.57576514e-02    7.47932781e-01
454     -2.56000000e-01   -1.51878862e-02    7.47586116e-01
455     -2.55000000e-01   -1.46178438e-02    7.47240471e-01
456     -2.54000000e-01   -1.40475245e-02    7.46895846e-01
457     -2.53000000e-01   -1.34769286e-02    7.46552244e-01
458     -2.52000000e-01   -1.29060564e-02    7.46209669e-01
459     -2.51000000e-01   -1.23349082e-02    7.45868121e-01
460     -2.50000000e-01   -1.17634845e-02    7.45527604e-01
461     -2.49000000e-01   -1.11917853e-02    7.45188120e-01
462     -2.48000000e-01   -1.06198112e-02    7.44849672e-01
463     -2.47000000e-01   -1.00475624e-02    7.44512264e-01
464     -2.46000000e-01   -9.47503926e-03    7.44175897e-01
465     -2.45000000e-01   -8.90224202e-03    7.43840575e-01
466     -2.44000000e-01   -8.32917104e-03    7.43506302e-01
467     -2.43000000e-01   -7.75582663e-03    7.43173079e-01
468     -2.42000000e-01   -7.18220910e-03    7.42840911e-01
469     -2.41000000e-01   -6.60831875e-03    7.42509801e-01
470     -2.40000000e-01   -6.03415591e-03    7.42179752e-01
471     -2.39000000e-01   -5.45972088e-03    7.41850768e-01
472     -2.38000000e-01   -4.88501397e-03    7.41522853e-01
473     -2.37000000e-01   -4.31003548e-03    7.41196009e-01
474     -2.36000000e-01   -3.73478573e-03    7.40870241e-01
475     -2.35000000e-01   -3.15926502e-03    7.40545553e-01
476     -2.34000000e-01   -2.58347366e-03    7.40221948e-01
477     -2.33000000e-01   -2.00741194e-03    7.39899430e-01
478     -2.32000000e-01   -1.43108018e-03    7.39578003e-01
479     -2.31000000e-01   -8.54478671e-04    7.39257671e-01
480     -2.30000000e-01   -2.77607723e-04    7.38938439e-01
481     -2.29000000e-01    2.99532365e-04    7.38620310e-01
482     -2.28000000e-01    8.76941293e-04    7.38303288e-01
483     -2.27000000e-01    1.45461876e-03    7.37987379e-01
484     -2.26000000e-01    2.03256447e-03    7.37672585e-01
485     -2.25000000e-01    2.61077813e-03    7.37358912e-01
486     -2.24000000e-01    3.18925943e-03    7.37046364e-01
487     -2.23000000e-01    3.76800809e-03    7.36734945e-01
488     -2.22000000e-01    4.34702380e-03    7.36424659e-01
489     -2.21000000e-01    4.92630628e-03    7.36115512e-01
490     -2.20000000e-01    5.50585522e-03    7.35807508e-01
491     -2.19000000e-01    6.08567034e-03    7.35500651e-01
492     -2.18000000e-01    6.66575135e-03    7.35194945e-01
493     -2.17000000e-01    7.24609795e-03    7.34890397e-01
494     -2.16000000e-01    7.82670985e-03    7.34587010e-01
495     -2.15000000e-01    8.40758677e-03    7.34284789e-01
496     -2.14000000e-01    8.98872842e-03    7.33983738e-01
497     -2.13000000e-01    9.57013451e-03    7.33683863e-01
498     -2.12000000e-01    1.01518048e-02    7.33385169e-01
499     -2.11000000e-01    1.07337389e-02    7.33087660e-01
500     -2.10000000e-01    1.13159366e-02    7.32791340e-01
501     -2.09000000e-01    1.18983976e-02    7.32496216e-01
502     -2.08000000e-01    1.24811216e-02    7.32202291e-01
503     -2.07000000e-01    1.30641083e-02    7.31909571e-01
504     -2.06000000e-01    1.36473575e-02    7.31618060e-01
505     -2.05000000e-01    1.42308689e-02    7.31327764e-01
506     -2.04000000e-01    1.48146422e-02    7.31038688e-01
507     -2.03000000e-01    1.53986771e-02    7.30750836e-01
508     -2.02000000e-01    1.59829734e-02    7.30464213e-01
509     -2.01000000e-01    1.65675307e-02    7.30178825e-01
510     -2.00000000e-01    1.71523488e-02    7.29894676e-01
511     -1.99000000e-01    1.77374274e-02    7.29611772e-01
512     -1.98000000e-01    1.83227663e-02    7.29330117e-01
513     -1.97000000e-01    1.89083651e-02    7.29049716e-01
514     -1.96000000e-01    1.94942236e-02    7.28770575e-01
515     -1.95000000e-01    2.00803416e-02    7.28492699e-01
516     -1.94000000e-01    2.06667187e-02    7.28216092e-01
517     -1.93000000e-01    2.12533547e-02    7.27940759e-01
518     -1.92000000e-01    2.18402494e-02    7.27666707e-01
519     -1.91000000e-01    2.24274024e-02    7.27393938e-01
520     -1.90000000e-01    2.30148134e-02    7.27122460e-01
521     -1.89000000e-01    2.36024823e-02    7.26852276e-01
522     -1.88000000e-01    2.41904088e-02    7.26583393e-01
523     -1.87000000e-01    2.47785926e-02    7.26315814e-01
524     -1.86000000e-01    2.53670334e-02    7.26049545e-01
525     -1.85000000e-01    2.59557309e-02    7.25784591e-01
526     -1.84000000e-01    2.65446850e-02    7.25520957e-01
527     -1.83000000e-01    2.71338954e-02    7.25258647e-01
528     -1.82000000e-01    2.77233617e-02    7.24997668e-01
529     -1.81000000e-01    2.83130838e-02    7.24738025e-01
530     -1.80000000e-01    2.89030614e-02    7.24479721e-01
531     -1.79000000e-01    2.94932942e-02    7.24222762e-01
532     -1.78000000e-01    3.00837819e-02    7.23967154e-01
533     -1.77000000e-01    3.06745244e-02    7.23712901e-01
534     -1.76000000e-01    3.12655214e-02    7.23460008e-01
535     -1.75000000e-01    3.18567725e-02    7.23208480e-01
536     -1.74000000e-01    3.24482777e-02    7.22958323e-01
537     -1.73000000e-01    3.30400365e-02    7.22709541e-01
538     -1.72000000e-01    3.36320488e-02    7.22462140e-01
539     -1.71000000e-01    3.42243144e-02    7.22216124e-01
540     -1.70000000e-01    3.48168329e-02    7.21971498e-01
541     -1.69000000e-01    3.54096041e-02    7.21728268e-01
542     -1.68000000e-01    3.60026279e-02    7.21486438e-01
543     -1.67000000e-01    3.65959038e-02    7.21246014e-01
544     -1.66000000e-01    3.71894318e-02    7.21007000e-01
545     -1.65000000e-01    3.77832115e-02    7.20769402e-01
546     -1.64000000e-01    3.83772427e-02    7.20533224e-01
547     -1.63000000e-01    3.89715252e-02    7.20298473e-01
548     -1.62000000e-01    3.95660588e-02    7.20065151e-01
549     -1.61000000e-01    4.01608431e-02    7.19833266e-01
550     -1.60000000e-01    4.07558780e-02    7.19602822e-01
551     -1.59000000e-01    4.13511632e-02    7.19373823e-01
552     -1.58000000e-01    4.19466985e-02    7.19146275e-01
553     -1.57000000e-01    4.25424837e-02    7.18920184e-01
554     -1.56000000e-01    4.31385184e-02    7.18695554e-01
555     -1.55000000e-01    4.37348026e-02    7.18472390e-01
556     -1.54000000e-01    4.43313360e-02    7.18250698e-01
557     -1.53000000e-01    4.49281182e-02    7.18030482e-01
558     -1.52000000e-01    4.55251492e-02    7.17811749e-01
559     -1.51000000e-01    4.61224286e-02    7.17594502e-01
560     -1.50000000e-01    4.67199563e-02    7.17378748e-01
561     -1.49000000e-01    4.73177320e-02    7.17164491e-01
562     -1.48000000e-01    4.79157555e-02    7.16951737e-01
563     -1.47000000e-01    4.85140265e-02    7.16740491e-01
564     -1.46000000e-01    4.91125449e-02    7.16530759e-01
565     -1.45000000e-01    4.97113105e-02    7.16322546e-01
566     -1.44000000e-01    5.03103229e-02    7.16115856e-01
567     -1.43000000e-01    5.09095820e-02    7.15910697e-01
568     -1.42000000e-01    5.15090876e-02    7.15707073e-01
569     -1.41000000e-01    5.21088394e-02    7.15504989e-01
570     -1.40000000e-01    5.27088373e-02    7.15304452e-01
571     -1.39000000e-01    5.33090809e-02    7.15105466e-01
572     -1.38000000e-01    5.39095702e-02    7.14908038e-01
573     -1.37000000e-01    5.45103048e-02    7.14712173e-01
574     -1.36000000e-01    5.51112846e-02    7.14517877e-01
575     -1.35000000e-01    5.57125094e-02    7.14325155e-01
576     -1.34000000e-01    5.63139789e-02    7.14134014e-01
577     -1.33000000e-01    5.69156929e-02    7.13944460e-01
578     -1.32000000e-01    5.75176513e-02    7.13756497e-01
579     -1.31000000e-01    5.81198538e-02    7.13570133e-01
580     -1.30000000e-01    5.87223002e-02    7.13385374e-01
581     -1.29000000e-01    5.93249903e-02    7.13202225e-01
582     -1.28000000e-01    5.99279238e-02    7.13020693e-01
583     -1.27000000e-01    6.05311007e-02    7.12840784e-01
584     -1.26000000e-01    6.11345207e-02    7.12662505e-01
585     -1.25000000e-01    6.17381835e-02    7.12485861e-01
586     -1.24000000e-01    6.23420891e-02    7.12310860e-01
587     -1.23000000e-01    6.29462371e-02    7.12137508e-01
588     -1.22000000e-01    6.35506274e-02    7.11965812e-01
589     -1.21000000e-01    6.41552598e-02    7.11795778e-01
590     -1.20000000e-01    6.47601341e-02    7.11627414e-01
591     -1.19000000e-01    6.53652500e-02    7.11460725e-01
592     -1.18000000e-01    6.59706075e-02    7.11295721e-01
593     -1.17000000e-01    6.65762062e-02    7.11132406e-01
594     -1.16000000e-01    6.71820461e-02    7.10970790e-01
595     -1.15000000e-01    6.77881268e-02    7.10810878e-01
596     -1.14000000e-01    6.83944483e-02    7.10652679e-01
597     -1.13000000e-01    6.90010103e-02    7.10496200e-01
598     -1.12000000e-01    6.96078127e-02    7.10341449e-01
599     -1.11000000e-01    7.02148552e-02    7.10188434e-01
600     -1.10000000e-01    7.08221376e-02    7.10037162e-01
601     -1.09000000e-01    7.14296598e-02    7.09887642e-01
602     -1.08000000e-01    7.20374217e-02    7.09739882e-01
603     -1.07000000e-01    7.26454229e-02    7.09593889e-01
604     -1.06000000e-01    7.32536633e-02    7.09449673e-01
605     -1.05000000e-01    7.38621427e-02    7.09307243e-01
606     -1.04000000e-01    7.44708610e-02    7.09166606e-01
607     -1.03000000e-01    7.50798180e-02    7.09027771e-01
608     -1.02000000e-01    7.56890134e-02    7.08890748e-01
609     -1.01000000e-01    7.62984471e-02    7.08755546e-01
610     -1.00000000e-01    7.69081190e-02    7.08622174e-01
611     -9.90000000e-02    7.75180288e-02    7.08490642e-01
612     -9.80000000e-02    7.81281764e-02    7.08360959e-01
613     -9.70000000e-02    7.87385615e-02    7.08233134e-01
614     -9.60000000e-02    7.93491841e-02    7.08107179e-01
615     -9.50000000e-02    7.99600439e-02    7.07983102e-01
616     -9.40000000e-02    8.05711408e-02    7.07860914e-01
617     -9.30000000e-02    8.11824746e-02    7.07740627e-01
618     -9.20000000e-02    8.17940450e-02    7.07622249e-01
619     -9.10000000e-02    8.24058521e-02    7.07505793e-01
620     -9.00000000e-02    8.30178955e-02    7.07391268e-01
621     -8.90000000e-02    8.36301751e-02    7.07278687e-01
622     -8.80000000e-02    8.42426907e-02    7.07168061e-01
623     -8.70000000e-02    8.48554422e-02    7.07059401e-01
624     -8.60000000e-02    8.54684294e-02    7.06952719e-01
625     -8.50000000e-02    8.60816521e-02    7.06848027e-01
626     -8.40000000e-02    8.66951102e-02    7.06745338e-01
627     -8.30000000e-02    8.73088034e-02    7.06644663e-01
628     -8.20000000e-02    8.79227318e-02    7.06546015e-01
629     -8.10000000e-02    8.85368949e-02    7.06449408e-01
630     -8.00000000e-02    8.91512928e-02    7.06354853e-01
631     -7.90000000e-02    8.97659252e-02    7.06262366e-01
632     -7.80000000e-02    9.03807920e-02    7.06171958e-01
633     -7.70000000e-02    9.09958930e-02    7.06083644e-01
634     -7.60000000e-02    9.16112281e-02    7.05997438e-01
635     -7.50000000e-02    9.22267971e-02    7.05913354e-01
636     -7.40000000e-02    9.28425998e-02    7.05831406e-01
637     -7.30000000e-02    9.34586361e-02    7.05751610e-01
638     -7.20000000e-02    9.40749058e-02    7.05673980e-01
639     -7.10000000e-02    9.46914087e-02    7.05598531e-01
640     -7.00000000e-02    9.53081448e-02    7.05525280e-01
641     -6.90000000e-02    9.59251138e-02    7.05454241e-01
642     -6.80000000e-02    9.65423156e-02    7.05385431e-01
643     -6.70000000e-02    9.71597501e-02    7.05318866e-01
644     -6.60000000e-02    9.77774170e-02    7.05254563e-01
645     -6.50000000e-02    9.83953163e-02    7.05192539e-01
646     -6.40000000e-02    9.90134477e-02    7.05132810e-01
647     -6.30000000e-02    9.96318111e-02    7.05075394e-01
648     -6.20000000e-02    1.00250406e-01    7.05020310e-01
649     -6.10000000e-02    1.00869233e-01    7.04967574e-01
650     -6.00000000e-02    1.01488292e-01    7.04917206e-01
651     -5.90000000e-02    1.02107582e-01    7.04869224e-01
652     -5.80000000e-02    1.02727103e-01    7.04823646e-01
653     -5.70000000e-02    1.03346856e-01    7.04780493e-01
654     -5.60000000e-02    1.03966839e-01    7.04739783e-01
655     -5.50000000e-02    1.04587053e-01    7.04701537e-01
656     -5.40000000e-02    1.05207498e-01    7.04665775e-01
657     -5.30000000e-02    1.05828173e-01    7.04632517e-01
658     -5.20000000e-02    1.06449079e-01    7.04601784e-01
659     -5.10000000e-02    1.07070215e-01    7.04573597e-01
660     -5.00000000e-02    1.07691581e-01    7.04547978e-01
661     -4.90000000e-02    1.08313176e-01    7.04524949e-01
662     -4.80000000e-02    1.08935002e-01    7.04504532e-01
663     -4.70000000e-02    1.09557057e-01    7.04486749e-01
664     -4.60000000e-02    1.10179342e-01    7.04471623e-01
665     -4.50000000e-02    1.10801856e-01    7.04459178e-01
666     -4.40000000e-02    1.11424599e-01    7.04449438e-01
667     -4.30000000e-02    1.12047571e-01    7.04442425e-01
668     -4.20000000e-02    1.12670772e-01    7.04438164e-01
669     -4.10000000e-02    1.13294202e-01    7.04436681e-01
670     -4.00000000e-02    1.13917860e-01    7.04438000e-01
671     -3.90000000e-02    1.14541747e-01    7.04442146e-01
672     -3.80000000e-02    1.15165862e-01    7.04449145e-01
673     -3.70000000e-02    1.15790205e-01    7.04459024e-01
674     -3.60000000e-02    1.16414776e-01    7.04471809e-01
675     -3.50000000e-02    1.17039575e-01    7.04487526e-01
676     -3.40000000e-02    1.17664602e-01    7.04506203e-01
677     -3.30000000e-02    1.18289856e-01    7.04527868e-01
678     -3.20000000e-02    1.18915337e-01    7.04552549e-01
679     -3.10000000e-02    1.19541046e-01    7.04580274e-01
680     -3.00000000e-02    1.20166981e-01    7.04611071e-01
681     -2.90000000e-02    1.20793144e-01    7.04644971e-01
682     -2.80000000e-02    1.21419533e-01    7.04682001e-01
683     -2.70000000e-02    1.22046149e-01    7.04722194e-01
684     -2.60000000e-02    1.22672992e-01    7.04765577e-01
685     -2.50000000e-02    1.23300061e-01    7.04812184e-01
686     -2.40000000e-02    1.23927355e-01    7.04862043e-01
687     -2.30000000e-02    1.24554876e-01    7.04915188e-01
688     -2.20000000e-02    1.25182623e-01    7.04971648e-01
689     -2.10000000e-02    1.25810595e-01    7.05031458e-01
690     -2.00000000e-02    1.26438793e-01    7.05094649e-01
691     -1.90000000e-02    1.27067216e-01    7.05161254e-01
692     -1.80000000e-02    1.27695864e-01    7.05231307e-01
693     -1.70000000e-02    1.28324737e-01    7.05304841e-01
694     -1.60000000e-02    1.28953835e-01    7.05381890e-01
695     -1.50000000e-02    1.29583158e-01    7.05462489e-01
696     -1.40000000e-02    1.30212705e-01    7.05546672e-01
697     -1.30000000e-02    1.30842477e-01    7.05634474e-01
698     -1.20000000e-02    1.31472472e-01    7.05725931e-01
699     -1.10000000e-02    1.32102692e-01    7.05821078e-01
700     -1.00000000e-02    1.32733135e-01    7.05919952e-01
701     -9.00000000e-03    1.33363802e-01    7.06022589e-01
702     -8.00000000e-03    1.33994693e-01    7.06129025e-01
703     -7.00000000e-03    1.34625806e-01    7.06239298e-01
704     -6.00000000e-03    1.35257143e-01    7.06353444e-01
705     -5.00000000e-03    1.35888703e-01    7.06471502e-01
706     -4.00000000e-03    1.36520485e-01    7.06593509e-01
707     -3.00000000e-03    1.37152490e-01    7.06719504e-01
708     -2.00000000e-03    1.37784717e-01    7.06849524e-01
709     -1.00000000e-03    1.38417166e-01    7.06983609e-01
710      0.00000000e+00    1.39049837e-01    7.07121797e-01
711      1.00000000e-03    1.39682730e-01    7.07264127e-01
712      2.00000000e-03    1.40315844e-01    7.07410638e-01
713      3.00000000e-03    1.40949180e-01    7.07561370e-01
714      4.00000000e-03    1.41582737e-01    7.07716362e-01
715      5.00000000e-03    1.42216514e-01    7.07875654e-01
716      6.00000000e-03    1.42850512e-01    7.08039286e-01
717      7.00000000e-03    1.43484731e-01    7.08207298e-01
718      8.00000000e-03    1.44119169e-01    7.08379730e-01
719      9.00000000e-03    1.44753828e-01    7.08556621e-01
720      1.00000000e-02    1.45388706e-01    7.08738013e-01
721      1.10000000e-02    1.46023804e-01    7.08923944e-01
722      1.20000000e-02    1.46659121e-01    7.09114456e-01
723      1.30000000e-02    1.47294657e-01    7.09309587e-01
724      1.40000000e-02    1.47930412e-01    7.09509379e-01
725      1.50000000e-02    1.48566386e-01    7.09713871e-01
726      1.60000000e-02    1.49202577e-01    7.09923104e-01
727      1.70000000e-02    1.49838986e-01    7.10137115e-01
728      1.80000000e-02    1.50475614e-01    7.10355946e-01
729      1.90000000e-02    1.51112458e-01    7.10579635e-01
730      2.00000000e-02    1.51749520e-01    7.10808222e-01
731      2.10000000e-02    1.52386798e-01    7.11041745e-01
732      2.20000000e-02    1.53024293e-01    7.11280242e-01
733      2.30000000e-02    1.53662004e-01    7.11523751e-01
734      2.40000000e-02    1.54299931e-01    7.11772311e-01
735      2.50000000e-02    1.54938074e-01    7.12025958e-01
736      2.60000000e-02    1.55576432e-01    7.12284730e-01
737      2.70000000e-02    1.56215005e-01    7.12548662e-01
738      2.80000000e-02    1.56853792e-01    7.12817790e-01
739      2.90000000e-02    1.57492794e-01    7.13092149e-01
740      3.00000000e-02    1.58132010e-01    7.13371774e-01
741      3.10000000e-02    1.58771439e-01    7.13656698e-01
742      3.20000000e-02    1.59411082e-01    7.13946955e-01
743      3.30000000e-02    1.60050937e-01    7.14242576e-01
744      3.40000000e-02    1.60691005e-01    7.14543594e-01
745      3.50000000e-02    1.61331285e-01    7.14850038e-01
746      3.60000000e-02    1.61971776e-01    7.15161939e-01
747      3.70000000e-02    1.62612479e-01    7.15479325e-01
748      3.80000000e-02    1.63253393e-01    7.15802224e-01
749      3.90000000e-02    1.63894517e-01    7.16130662e-01
750      4.00000000e-02    1.64535850e-01    7.16464665e-01
751      4.10000000e-02    1.65177394e-01    7.16804258e-01
752      4.20000000e-02    1.65819146e-01    7.17149462e-01
753      4.30000000e-02    1.66461108e-01    7.17500301e-01
754      4.40000000e-02    1.67103277e-01    7.17856795e-01
755      4.50000000e-02    1.67745654e-01    7.18218963e-01
756      4.60000000e-02    1.68388238e-01    7.18586822e-01
757      4.70000000e-02    1.69031028e-01    7.18960390e-01
758      4.80000000e-02    1.69674025e-01    7.19339681e-01
759      4.90000000e-02    1.70317227e-01    7.19724708e-01
760      5.00000000e-02    1.70960634e-01    7.20115484e-01
761      5.10000000e-02    1.71604246e-01    7.20512017e-01
762      5.20000000e-02    1.72248061e-01    7.20914318e-01
763      5.30000000e-02    1.72892080e-01    7.21322391e-01
764      5.40000000e-02    1.73536301e-01    7.21736244e-01
765      5.50000000e-02    1.74180724e-01    7.22155878e-01
766      5.60000000e-02    1.74825349e-01    7.22581295e-01
767      5.70000000e-02    1.75470175e-01    7.23012494e-01
768      5.80000000e-02    1.76115200e-01    7.23449474e-01
769      5.90000000e-02    1.76760425e-01    7.23892231e-01
770      6.00000000e-02    1.77405849e-01    7.24340757e-01
771      6.10000000e-02    1.78051470e-01    7.24795045e-01
772      6.20000000e-02    1.78697289e-01    7.25255085e-01
773      6.30000000e-02    1.79343305e-01    7.25720865e-01
774      6.40000000e-02    1.79989516e-01    7.26192370e-01
775      6.50000000e-02    1.80635922e-01    7.26669585e-01
776      6.60000000e-02    1.81282522e-01    7.27152492e-01
777      6.70000000e-02    1.81929315e-01    7.27641071e-01
778      6.80000000e-02    1.82576301e-01    7.28135299e-01
779      6.90000000e-02    1.83223479e-01    7.28635152e-01
780      7.00000000e-02    1.83870848e-01    7.29140605e-01
781      7.10000000e-02    1.84518406e-01    7.29651629e-01
782      7.20000000e-02    1.85166153e-01    7.30168194e-01
783      7.30000000e-02    1.85814088e-01    7.30690268e-01
784      7.40000000e-02    1.86462210e-01    7.31217817e-01
785      7.50000000e-02    1.87110518e-01    7.31750806e-01
786      7.60000000e-02    1.87759012e-01    7.32289196e-01
787      7.70000000e-02    1.88407689e-01    7.32832947e-01
788      7.80000000e-02    1.89056549e-01    7.33382019e-01
789      7.90000000e-02    1.89705591e-01    7.33936368e-01
790      8.00000000e-02    1.90354814e-01    7.34495948e-01
791      8.10000000e-02    1.91004216e-01    7.35060714e-01
792      8.20000000e-02    1.91653797e-01    7.35630617e-01
793      8.30000000e-02    1.92303555e-01    7.36205607e-01
794      8.40000000e-02    1.92953489e-01    7.36785632e-01
795      8.50000000e-02    1.93603598e-01    7.37370640e-01
796      8.60000000e-02    1.94253881e-01    7.37960575e-01
797      8.70000000e-02    1.94904335e-01    7.38555383e-01
798      8.80000000e-02    1.95554961e-01    7.39155005e-01
799      8.90000000e-02    1.96205756e-01    7.39759384e-01
800      9.00000000e-02    1.96856720e-01    7.40368460e-01
801      9.10000000e-02    1.97507850e-01    7.40982172e-01
802      9.20000000e-02    1.98159146e-01    7.41600459e-01
803      9.30000000e-02    1.98810606e-01    7.42223257e-01
804      9.40000000e-02    1.99462228e-01    7.42850503e-01
805      9.50000000e-02    2.00114011e-01    7.43482132e-01
806      9.60000000e-02    2.00765954e-01    7.44118079e-01
807      9.70000000e-02    2.01418054e-01    7.44758279e-01
808      9.80000000e-02    2.02070310e-01    7.45402663e-01
809      9.90000000e-02    2.02722720e-01    7.46051165e-01
810      1.00000000e-01    2.03375284e-01    7.46703717e-01
811      1.01000000e-01    2.04027998e-01    7.47360251e-01
812      1.02000000e-01    2.04680862e-01    7.48020699e-01
813      1.03000000e-01    2.05333873e-01    7.48684990e-01
814      1.04000000e-01    2.05987029e-01    7.49353057e-01
815      1.05000000e-01    2.06640329e-01    7.50024829e-01
816      1.06000000e-01    2.07293772e-01    7.50700238e-01
817      1.07000000e-01    2.07947354e-01    7.51379214e-01
818      1.08000000e-01    2.08601073e-01    7.52061687e-01
819      1.09000000e-01    2.09254929e-01    7.52747588e-01
820      1.10000000e-01    2.09908918e-01    7.53436847e-01
821      1.11000000e-01    2.10563039e-01    7.54129396e-01
822      1.12000000e-01    2.11217290e-01    7.54825166e-01
823      1.13000000e-01    2.11871668e-01    7.55524088e-01
824      1.14000000e-01    2.12526171e-01    7.56226093e-01
825      1.15000000e-01    2.13180796e-01    7.56931114e-01
826      1.16000000e-01    2.13835543e-01    7.57639083e-01
827      1.17000000e-01    2.14490407e-01    7.58349933e-01
828      1.18000000e-01    2.15145387e-01    7.59063598e-01
829      1.19000000e-01    2.15800481e-01    7.59780011e-01
830      1.20000000e-01    2.16455685e-01    7.60499108e-01
831      1.21000000e-01    2.17110998e-01    7.61220823e-01
832      1.22000000e-01    2.17766416e-01    7.61945092e-01
833      1.23000000e-01    2.18421938e-01    7.62671853e-01
834      1.24000000e-01    2.19077560e-01    7.63401041e-01
835      1.25000000e-01    2.19733280e-01    7.64132595e-01
836      1.26000000e-01    2.20389095e-01    7.64866453e-01
837      1.27000000e-01    2.21045002e-01    7.65602555e-01
838      1.28000000e-01    2.21700999e-01    7.66340842e-01
839      1.29000000e-01    2.22357082e-01    7.67081254e-01
840      1.30000000e-01    2.23013249e-01    7.67823733e-01
841      1.31000000e-01    2.23669497e-01    7.68568222e-01
842      1.32000000e-01    2.24325822e-01    7.69314664e-01
843      1.33000000e-01    2.24982222e-01    7.70063004e-01
844      1.34000000e-01    2.25638694e-01    7.70813187e-01
845      1.35000000e-01    2.26295234e-01    7.71565160e-01
846      1.36000000e-01    2.26951839e-01    7.72318869e-01
847      1.37000000e-01    2.27608507e-01    7.73074262e-01
848      1.38000000e-01    2.28265233e-01    7.73831288e-01
849      1.39000000e-01    2.28922014e-01    7.74589898e-01
850      1.40000000e-01    2.29578848e-01    7.75350040e-01
851      1.41000000e-01    2.30235730e-01    7.76111668e-01
852      1.42000000e-01    2.30892658e-01    7.76874734e-01
853      1.43000000e-01    2.31549628e-01    7.77639190e-01
854      1.44000000e-01    2.32206636e-01    7.78404993e-01
855      1.45000000e-01    2.32863678e-01    7.79172102e-01
856      1.46000000e-01    2.33520752e-01    7.79940473e-01
857      1.47000000e-01    2.34177854e-01    7.80710063e-01
858      1.48000000e-01    2.34834979e-01    7.81480829e-01
859      1.49000000e-01    2.35492125e-01    7.82252728e-01
860      1.50000000e-01    2.36149287e-01    7.83025721e-01
861      1.51000000e-01    2.36806462e-01    7.83799766e-01
862      1.52000000e-01    2.37463645e-01    7.84574824e-01
863      1.53000000e-01    2.38120835e-01    7.85350858e-01
864      1.54000000e-01    2.38778025e-01    7.86127829e-01
865      1.55000000e-01    2.39435213e-01    7.86905701e-01
866      1.56000000e-01    2.40092394e-01    7.87684438e-01
867      1.57000000e-01    2.40749566e-01    7.88464005e-01
868      1.58000000e-01    2.41406723e-01    7.89244367e-01
869      1.59000000e-01    2.42063861e-01    7.90025491e-01
870      1.60000000e-01    2.42720978e-01    7.90807345e-01
871      1.61000000e-01    2.43378069e-01    7.91589897e-01
872      1.62000000e-01    2.44035130e-01    7.92373114e-01
873      1.63000000e-01    2.44692157e-01    7.93156968e-01
874      1.64000000e-01    2.45349146e-01    7.93941428e-01
875      1.65000000e-01    2.46006093e-01    7.94726464e-01
876      1.66000000e-01    2.46662994e-01    7.95512050e-01
877      1.67000000e-01    2.47319845e-01    7.96298156e-01
878      1.68000000e-01    2.47976643e-01    7.97084756e-01
879      1.69000000e-01    2.48633383e-01    7.97871824e-01
880      1.70000000e-01    2.49290062e-01    7.98659334e-01
881      1.71000000e-01    2.49946675e-01    7.99447261e-01
882      1.72000000e-01    2.50603220e-01    8.00235579e-01
883      1.73000000e-01    2.51259691e-01    8.01024265e-01
884      1.74000000e-01    2.51916085e-01    8.01813296e-01
885      1.75000000e-01    2.52572399e-01    8.02602649e-01
886      1.76000000e-01    2.53228629e-01    8.03392301e-01
887      1.77000000e-01    2.53884772e-01    8.04182230e-01
888      1.78000000e-01    2.54540823e-01    8.04972415e-01
889      1.79000000e-01    2.55196779e-01    8.05762835e-01
890      1.80000000e-01    2.55852638e-01    8.06553470e-01
891      1.81000000e-01    2.56508395e-01    8.07344299e-01
892      1.82000000e-01    2.57164048e-01    8.08135303e-01
893      1.83000000e-01    2.57819593e-01    8.08926463e-01
894      1.84000000e-01    2.58475028e-01    8.09717760e-01
895      1.85000000e-01    2.59130350e-01    8.10509176e-01
896      1.86000000e-01    2.59785555e-01    8.11300692e-01
897      1.87000000e-01    2.60440641e-01    8.12092291e-01
898      1.88000000e-01    2.61095606e-01    8.12883955e-01
899      1.89000000e-01    2.61750448e-01    8.13675668e-01
900      1.90000000e-01    2.62405163e-01    8.14467413e-01
901      1.91000000e-01    2.63059751e-01    8.15259173e-01
902      1.92000000e-01    2.63714209e-01    8.16050931e-01
903      1.93000000e-01    2.64368536e-01    8.16842673e-01
904      1.94000000e-01    2.65022730e-01    8.17634382e-01
905      1.95000000e-01    2.65676790e-01    8.18426044e-01
906      1.96000000e-01    2.66330714e-01    8.19217641e-01
907      1.97000000e-01    2.66984503e-01    8.20009161e-01
908      1.98000000e-01    2.67638155e-01    8.20800586e-01
909      1.99000000e-01    2.68291670e-01    8.21591904e-01
910      2.00000000e-01    2.68945047e-01    8.22383099e-01
911      2.01000000e-01    2.69598288e-01    8.23174157e-01
912      2.02000000e-01    2.70251392e-01    8.23965063e-01
913      2.03000000e-01    2.70904360e-01    8.24755804e-01
914      2.04000000e-01    2.71557192e-01    8.25546365e-01
915      2.05000000e-01    2.72209891e-01    8.26336731e-01
916      2.06000000e-01    2.72862457e-01    8.27126890e-01
917      2.07000000e-01    2.73514893e-01    8.27916827e-01
918      2.08000000e-01    2.74167200e-01    8.28706528e-01
919      2.09000000e-01    2.74819381e-01    8.29495979e-01
