Index        {U}              V(V1)             V(V2)      
463     -2.47000000e-01    9.10433895e-01    7.34820085e-01
464     -2.46000000e-01    9.09693629e-01    7.34524908e-01
465     -2.45000000e-01    9.08951580e-01    7.34231073e-01
466     -2.44000000e-01    9.08207799e-01    7.33938584e-01
467     -2.43000000e-01    9.07462332e-01    7.33647447e-01
468     -2.42000000e-01    9.06715228e-01    7.33357668e-01
469     -2.41000000e-01    9.05966531e-01    7.33069254e-01
470     -2.40000000e-01    9.05216286e-01    7.32782210e-01
471     -2.39000000e-01    9.04464536e-01    7.32496542e-01
472     -2.38000000e-01    9.03711321e-01    7.32212257e-01
473     -2.37000000e-01    9.02956685e-01    7.31929360e-01
474     -2.36000000e-01    9.02200664e-01    7.31647859e-01
475     -2.35000000e-01    9.01443299e-01    7.31367758e-01
476     -2.34000000e-01    9.00684625e-01    7.31089064e-01
477     -2.33000000e-01    8.99924680e-01    7.30811784e-01
478     -2.32000000e-01    8.99163498e-01    7.30535923e-01
479     -2.31000000e-01    8.98401114e-01    7.30261488e-01
480     -2.30000000e-01    8.97637559e-01    7.29988485e-01
481     -2.29000000e-01    8.96872868e-01    7.29716920e-01
482     -2.28000000e-01    8.96107070e-01    7.29446800e-01
483     -2.27000000e-01    8.95340195e-01    7.29178131e-01
484     -2.26000000e-01    8.94572274e-01    7.28910919e-01
485     -2.25000000e-01    8.93803334e-01    7.28645171e-01
486     -2.24000000e-01    8.93033402e-01    7.28380892e-01
487     -2.23000000e-01    8.92262507e-01    7.28118090e-01
488     -2.22000000e-01    8.91490673e-01    7.27856770e-01
489     -2.21000000e-01    8.90717925e-01    7.27596939e-01
490     -2.20000000e-01    8.89944289e-01    7.27338604e-01
491     -2.19000000e-01    8.89169787e-01    7.27081770e-01
492     -2.18000000e-01    8.88394443e-01    7.26826444e-01
493     -2.17000000e-01    8.87618278e-01    7.26572632e-01
494     -2.16000000e-01    8.86841315e-01    7.26320342e-01
495     -2.15000000e-01    8.86063574e-01    7.26069579e-01
496     -2.14000000e-01    8.85285076e-01    7.25820349e-01
497     -2.13000000e-01    8.84505840e-01    7.25572659e-01
498     -2.12000000e-01    8.83725885e-01    7.25326516e-01
499     -2.11000000e-01    8.82945231e-01    7.25081926e-01
500     -2.10000000e-01    8.82163894e-01    7.24838895e-01
501     -2.09000000e-01    8.81381893e-01    7.24597430e-01
502     -2.08000000e-01    8.80599245e-01    7.24357537e-01
503     -2.07000000e-01    8.79815966e-01    7.24119222e-01
504     -2.06000000e-01    8.79032072e-01    7.23882493e-01
505     -2.05000000e-01    8.78247579e-01    7.23647356e-01
506     -2.04000000e-01    8.77462501e-01    7.23413817e-01
507     -2.03000000e-01    8.76676855e-01    7.23181882e-01
508     -2.02000000e-01    8.75890653e-01    7.22951559e-01
509     -2.01000000e-01    8.75103910e-01    7.22722853e-01
510     -2.00000000e-01    8.74316640e-01    7.22495772e-01
511     -1.99000000e-01    8.73528856e-01    7.22270321e-01
512     -1.98000000e-01    8.72740570e-01    7.22046508e-01
513     -1.97000000e-01    8.71951796e-01    7.21824340e-01
514     -1.96000000e-01    8.71162545e-01    7.21603821e-01
515     -1.95000000e-01    8.70372829e-01    7.21384960e-01
516     -1.94000000e-01    8.69582660e-01    7.21167764e-01
517     -1.93000000e-01    8.68792049e-01    7.20952238e-01
518     -1.92000000e-01    8.68001008e-01    7.20738389e-01
519     -1.91000000e-01    8.67209547e-01    7.20526225e-01
520     -1.90000000e-01    8.66417676e-01    7.20315751e-01
521     -1.89000000e-01    8.65625407e-01    7.20106976e-01
522     -1.88000000e-01    8.64832748e-01    7.19899905e-01
523     -1.87000000e-01    8.64039711e-01    7.19694547e-01
524     -1.86000000e-01    8.63246304e-01    7.19490906e-01
525     -1.85000000e-01    8.62452537e-01    7.19288992e-01
526     -1.84000000e-01    8.61658420e-01    7.19088810e-01
527     -1.83000000e-01    8.60863961e-01    7.18890368e-01
528     -1.82000000e-01    8.60069170e-01    7.18693673e-01
529     -1.81000000e-01    8.59274055e-01    7.18498732e-01
530     -1.80000000e-01    8.58478625e-01    7.18305553e-01
531     -1.79000000e-01    8.57682888e-01    7.18114142e-01
532     -1.78000000e-01    8.56886852e-01    7.17924507e-01
533     -1.77000000e-01    8.56090527e-01    7.17736656e-01
534     -1.76000000e-01    8.55293920e-01    7.17550596e-01
535     -1.75000000e-01    8.54497039e-01    7.17366334e-01
536     -1.74000000e-01    8.53699891e-01    7.17183879e-01
537     -1.73000000e-01    8.52902486e-01    7.17003238e-01
538     -1.72000000e-01    8.52104830e-01    7.16824419e-01
539     -1.71000000e-01    8.51306932e-01    7.16647430e-01
540     -1.70000000e-01    8.50508798e-01    7.16472278e-01
541     -1.69000000e-01    8.49710437e-01    7.16298972e-01
542     -1.68000000e-01    8.48911856e-01    7.16127520e-01
543     -1.67000000e-01    8.48113062e-01    7.15957931e-01
544     -1.66000000e-01    8.47314063e-01    7.15790212e-01
545     -1.65000000e-01    8.46514867e-01    7.15624372e-01
546     -1.64000000e-01    8.45715480e-01    7.15460420e-01
547     -1.63000000e-01    8.44915910e-01    7.15298365e-01
548     -1.62000000e-01    8.44116164e-01    7.15138214e-01
549     -1.61000000e-01    8.43316250e-01    7.14979978e-01
550     -1.60000000e-01    8.42516176e-01    7.14823665e-01
551     -1.59000000e-01    8.41715948e-01    7.14669284e-01
552     -1.58000000e-01    8.40915574e-01    7.14516845e-01
553     -1.57000000e-01    8.40115062e-01    7.14366357e-01
554     -1.56000000e-01    8.39314419e-01    7.14217830e-01
555     -1.55000000e-01    8.38513653e-01    7.14071274e-01
556     -1.54000000e-01    8.37712771e-01    7.13926697e-01
557     -1.53000000e-01    8.36911782e-01    7.13784111e-01
558     -1.52000000e-01    8.36110692e-01    7.13643526e-01
559     -1.51000000e-01    8.35309511e-01    7.13504951e-01
560     -1.50000000e-01    8.34508246e-01    7.13368398e-01
561     -1.49000000e-01    8.33706904e-01    7.13233876e-01
562     -1.48000000e-01    8.32905496e-01    7.13101398e-01
563     -1.47000000e-01    8.32104028e-01    7.12970973e-01
564     -1.46000000e-01    8.31302510e-01    7.12842613e-01
565     -1.45000000e-01    8.30500950e-01    7.12716330e-01
566     -1.44000000e-01    8.29699356e-01    7.12592135e-01
567     -1.43000000e-01    8.28897739e-01    7.12470039e-01
568     -1.42000000e-01    8.28096107e-01    7.12350055e-01
569     -1.41000000e-01    8.27294470e-01    7.12232195e-01
570     -1.40000000e-01    8.26492837e-01    7.12116471e-01
571     -1.39000000e-01    8.25691218e-01    7.12002896e-01
572     -1.38000000e-01    8.24889623e-01    7.11891482e-01
573     -1.37000000e-01    8.24088062e-01    7.11782243e-01
574     -1.36000000e-01    8.23286547e-01    7.11675192e-01
575     -1.35000000e-01    8.22485087e-01    7.11570341e-01
576     -1.34000000e-01    8.21683694e-01    7.11467706e-01
577     -1.33000000e-01    8.20882379e-01    7.11367300e-01
578     -1.32000000e-01    8.20081154e-01    7.11269136e-01
579     -1.31000000e-01    8.19280031e-01    7.11173230e-01
580     -1.30000000e-01    8.18479022e-01    7.11079596e-01
581     -1.29000000e-01    8.17678140e-01    7.10988249e-01
582     -1.28000000e-01    8.16877398e-01    7.10899205e-01
583     -1.27000000e-01    8.16076809e-01    7.10812478e-01
584     -1.26000000e-01    8.15276386e-01    7.10728084e-01
585     -1.25000000e-01    8.14476145e-01    7.10646040e-01
586     -1.24000000e-01    8.13676099e-01    7.10566361e-01
587     -1.23000000e-01    8.12876264e-01    7.10489064e-01
588     -1.22000000e-01    8.12076654e-01    7.10414167e-01
589     -1.21000000e-01    8.11277286e-01    7.10341686e-01
590     -1.20000000e-01    8.10478177e-01    7.10271638e-01
591     -1.19000000e-01    8.09679342e-01    7.10204042e-01
592     -1.18000000e-01    8.08880800e-01    7.10138915e-01
593     -1.17000000e-01    8.08082568e-01    7.10076276e-01
594     -1.16000000e-01    8.07284664e-01    7.10016144e-01
595     -1.15000000e-01    8.06487108e-01    7.09958537e-01
596     -1.14000000e-01    8.05689918e-01    7.09903475e-01
597     -1.13000000e-01    8.04893113e-01    7.09850977e-01
598     -1.12000000e-01    8.04096713e-01    7.09801064e-01
599     -1.11000000e-01    8.03300739e-01    7.09753756e-01
600     -1.10000000e-01    8.02505213e-01    7.09709073e-01
601     -1.09000000e-01    8.01710157e-01    7.09667037e-01
602     -1.08000000e-01    8.00915594e-01    7.09627669e-01
603     -1.07000000e-01    8.00121548e-01    7.09590990e-01
604     -1.06000000e-01    7.99328042e-01    7.09557024e-01
605     -1.05000000e-01    7.98535103e-01    7.09525791e-01
606     -1.04000000e-01    7.97742755e-01    7.09497316e-01
607     -1.03000000e-01    7.96951025e-01    7.09471621e-01
608     -1.02000000e-01    7.96159940e-01    7.09448730e-01
609     -1.01000000e-01    7.95369529e-01    7.09428666e-01
610     -1.00000000e-01    7.94579819e-01    7.09411456e-01
611     -9.90000000e-02    7.93790841e-01    7.09397122e-01
612     -9.80000000e-02    7.93002624e-01    7.09385690e-01
613     -9.70000000e-02    7.92215200e-01    7.09377186e-01
614     -9.60000000e-02    7.91428602e-01    7.09371635e-01
615     -9.50000000e-02    7.90642861e-01    7.09369064e-01
616     -9.40000000e-02    7.89858011e-01    7.09369501e-01
617     -9.30000000e-02    7.89074088e-01    7.09372971e-01
618     -9.20000000e-02    7.88291126e-01    7.09379502e-01
619     -9.10000000e-02    7.87509163e-01    7.09389123e-01
620     -9.00000000e-02    7.86728236e-01    7.09401861e-01
621     -8.90000000e-02    7.85948383e-01    7.09417747e-01
622     -8.80000000e-02    7.85169643e-01    7.09436808e-01
623     -8.70000000e-02    7.84392057e-01    7.09459074e-01
624     -8.60000000e-02    7.83615666e-01    7.09484576e-01
625     -8.50000000e-02    7.82840512e-01    7.09513344e-01
626     -8.40000000e-02    7.82066639e-01    7.09545409e-01
627     -8.30000000e-02    7.81294091e-01    7.09580803e-01
628     -8.20000000e-02    7.80522913e-01    7.09619556e-01
629     -8.10000000e-02    7.79753152e-01    7.09661702e-01
630     -8.00000000e-02    7.78984855e-01    7.09707272e-01
631     -7.90000000e-02    7.78218071e-01    7.09756301e-01
632     -7.80000000e-02    7.77452849e-01    7.09808821e-01
633     -7.70000000e-02    7.76689240e-01    7.09864866e-01
634     -7.60000000e-02    7.75927295e-01    7.09924471e-01
635     -7.50000000e-02    7.75167067e-01    7.09987670e-01
636     -7.40000000e-02    7.74408610e-01    7.10054498e-01
637     -7.30000000e-02    7.73651978e-01    7.10124992e-01
638     -7.20000000e-02    7.72897228e-01    7.10199186e-01
639     -7.10000000e-02    7.72144416e-01    7.10277118e-01
640     -7.00000000e-02    7.71393600e-01    7.10358823e-01
641     -6.90000000e-02    7.70644840e-01    7.10444340e-01
642     -6.80000000e-02    7.69898194e-01    7.10533706e-01
643     -6.70000000e-02    7.69153725e-01    7.10626958e-01
644     -6.60000000e-02    7.68411494e-01    7.10724134e-01
645     -6.50000000e-02    7.67671563e-01    7.10825275e-01
646     -6.40000000e-02    7.66933998e-01    7.10930417e-01
647     -6.30000000e-02    7.66198862e-01    7.11039602e-01
648     -6.20000000e-02    7.65466221e-01    7.11152867e-01
649     -6.10000000e-02    7.64736142e-01    7.11270254e-01
650     -6.00000000e-02    7.64008693e-01    7.11391803e-01
651     -5.90000000e-02    7.63283941e-01    7.11517554e-01
652     -5.80000000e-02    7.62561957e-01    7.11647548e-01
653     -5.70000000e-02    7.61842808e-01    7.11781826e-01
654     -5.60000000e-02    7.61126567e-01    7.11920430e-01
655     -5.50000000e-02    7.60413304e-01    7.12063401e-01
656     -5.40000000e-02    7.59703091e-01    7.12210781e-01
657     -5.30000000e-02    7.58996001e-01    7.12362612e-01
658     -5.20000000e-02    7.58292106e-01    7.12518936e-01
659     -5.10000000e-02    7.57591480e-01    7.12679796e-01
660     -5.00000000e-02    7.56894197e-01    7.12845234e-01
661     -4.90000000e-02    7.56200331e-01    7.13015292e-01
662     -4.80000000e-02    7.55509956e-01    7.13190015e-01
663     -4.70000000e-02    7.54823148e-01    7.13369443e-01
664     -4.60000000e-02    7.54139981e-01    7.13553620e-01
665     -4.50000000e-02    7.53460530e-01    7.13742590e-01
666     -4.40000000e-02    7.52784871e-01    7.13936393e-01
667     -4.30000000e-02    7.52113078e-01    7.14135074e-01
668     -4.20000000e-02    7.51445228e-01    7.14338676e-01
669     -4.10000000e-02    7.50781393e-01    7.14547239e-01
670     -4.00000000e-02    7.50121650e-01    7.14760807e-01
671     -3.90000000e-02    7.49466073e-01    7.14979423e-01
672     -3.80000000e-02    7.48814734e-01    7.15203127e-01
673     -3.70000000e-02    7.48167708e-01    7.15431962e-01
674     -3.60000000e-02    7.47525068e-01    7.15665970e-01
675     -3.50000000e-02    7.46886885e-01    7.15905190e-01
676     -3.40000000e-02    7.46253232e-01    7.16149664e-01
677     -3.30000000e-02    7.45624178e-01    7.16399432e-01
678     -3.20000000e-02    7.44999794e-01    7.16654534e-01
679     -3.10000000e-02    7.44380148e-01    7.16915009e-01
680     -3.00000000e-02    7.43765308e-01    7.17180896e-01
681     -2.90000000e-02    7.43155340e-01    7.17452232e-01
682     -2.80000000e-02    7.42550311e-01    7.17729056e-01
683     -2.70000000e-02    7.41950283e-01    7.18011402e-01
684     -2.60000000e-02    7.41355320e-01    7.18299309e-01
685     -2.50000000e-02    7.40765483e-01    7.18592810e-01
686     -2.40000000e-02    7.40180831e-01    7.18891940e-01
687     -2.30000000e-02    7.39601423e-01    7.19196731e-01
688     -2.20000000e-02    7.39027315e-01    7.19507217e-01
689     -2.10000000e-02    7.38458562e-01    7.19823429e-01
690     -2.00000000e-02    7.37895216e-01    7.20145395e-01
691     -1.90000000e-02    7.37337329e-01    7.20473147e-01
692     -1.80000000e-02    7.36784950e-01    7.20806710e-01
693     -1.70000000e-02    7.36238126e-01    7.21146111e-01
694     -1.60000000e-02    7.35696903e-01    7.21491377e-01
695     -1.50000000e-02    7.35161323e-01    7.21842530e-01
696     -1.40000000e-02    7.34631427e-01    7.22199592e-01
697     -1.30000000e-02    7.34107255e-01    7.22562585e-01
698     -1.20000000e-02    7.33588844e-01    7.22931527e-01
699     -1.10000000e-02    7.33076227e-01    7.23306437e-01
700     -1.00000000e-02    7.32569437e-01    7.23687330e-01
701     -9.00000000e-03    7.32068504e-01    7.24074220e-01
702     -8.00000000e-03    7.31573457e-01    7.24467120e-01
703     -7.00000000e-03    7.31084321e-01    7.24866040e-01
704     -6.00000000e-03    7.30601118e-01    7.25270990e-01
705     -5.00000000e-03    7.30123871e-01    7.25681976e-01
706     -4.00000000e-03    7.29652598e-01    7.26099002e-01
707     -3.00000000e-03    7.29187316e-01    7.26522073e-01
708     -2.00000000e-03    7.28728039e-01    7.26951188e-01
709     -1.00000000e-03    7.28274779e-01    7.27386347e-01
710      0.00000000e+00    7.27827545e-01    7.27827545e-01
711      1.00000000e-03    7.27386347e-01    7.28274779e-01
712      2.00000000e-03    7.26951188e-01    7.28728039e-01
713      3.00000000e-03    7.26522073e-01    7.29187316e-01
714      4.00000000e-03    7.26099002e-01    7.29652598e-01
715      5.00000000e-03    7.25681976e-01    7.30123871e-01
716      6.00000000e-03    7.25270990e-01    7.30601118e-01
717      7.00000000e-03    7.24866040e-01    7.31084321e-01
718      8.00000000e-03    7.24467120e-01    7.31573457e-01
719      9.00000000e-03    7.24074220e-01    7.32068504e-01
720      1.00000000e-02    7.23687330e-01    7.32569437e-01
721      1.10000000e-02    7.23306437e-01    7.33076227e-01
722      1.20000000e-02    7.22931527e-01    7.33588844e-01
723      1.30000000e-02    7.22562585e-01    7.34107255e-01
724      1.40000000e-02    7.22199592e-01    7.34631427e-01
725      1.50000000e-02    7.21842530e-01    7.35161323e-01
726      1.60000000e-02    7.21491377e-01    7.35696903e-01
727      1.70000000e-02    7.21146111e-01    7.36238126e-01
728      1.80000000e-02    7.20806710e-01    7.36784950e-01
729      1.90000000e-02    7.20473147e-01    7.37337329e-01
730      2.00000000e-02    7.20145395e-01    7.37895216e-01
731      2.10000000e-02    7.19823429e-01    7.38458562e-01
732      2.20000000e-02    7.19507217e-01    7.39027315e-01
733      2.30000000e-02    7.19196731e-01    7.39601423e-01
734      2.40000000e-02    7.18891940e-01    7.40180831e-01
735      2.50000000e-02    7.18592810e-01    7.40765483e-01
736      2.60000000e-02    7.18299309e-01    7.41355320e-01
737      2.70000000e-02    7.18011402e-01    7.41950283e-01
738      2.80000000e-02    7.17729056e-01    7.42550311e-01
739      2.90000000e-02    7.17452232e-01    7.43155340e-01
740      3.00000000e-02    7.17180896e-01    7.43765308e-01
741      3.10000000e-02    7.16915009e-01    7.44380148e-01
742      3.20000000e-02    7.16654534e-01    7.44999794e-01
743      3.30000000e-02    7.16399432e-01    7.45624178e-01
744      3.40000000e-02    7.16149664e-01    7.46253232e-01
745      3.50000000e-02    7.15905190e-01    7.46886885e-01
746      3.60000000e-02    7.15665970e-01    7.47525068e-01
747      3.70000000e-02    7.15431962e-01    7.48167708e-01
748      3.80000000e-02    7.15203127e-01    7.48814734e-01
749      3.90000000e-02    7.14979423e-01    7.49466073e-01
750      4.00000000e-02    7.14760807e-01    7.50121650e-01
751      4.10000000e-02    7.14547239e-01    7.50781393e-01
752      4.20000000e-02    7.14338676e-01    7.51445228e-01
753      4.30000000e-02    7.14135074e-01    7.52113078e-01
754      4.40000000e-02    7.13936393e-01    7.52784871e-01
755      4.50000000e-02    7.13742590e-01    7.53460530e-01
756      4.60000000e-02    7.13553620e-01    7.54139981e-01
757      4.70000000e-02    7.13369443e-01    7.54823148e-01
758      4.80000000e-02    7.13190015e-01    7.55509956e-01
759      4.90000000e-02    7.13015292e-01    7.56200331e-01
760      5.00000000e-02    7.12845234e-01    7.56894197e-01
761      5.10000000e-02    7.12679796e-01    7.57591480e-01
762      5.20000000e-02    7.12518936e-01    7.58292106e-01
763      5.30000000e-02    7.12362612e-01    7.58996001e-01
764      5.40000000e-02    7.12210781e-01    7.59703091e-01
765      5.50000000e-02    7.12063401e-01    7.60413304e-01
766      5.60000000e-02    7.11920430e-01    7.61126567e-01
767      5.70000000e-02    7.11781826e-01    7.61842808e-01
768      5.80000000e-02    7.11647548e-01    7.62561957e-01
769      5.90000000e-02    7.11517554e-01    7.63283941e-01
770      6.00000000e-02    7.11391803e-01    7.64008693e-01
771      6.10000000e-02    7.11270254e-01    7.64736142e-01
772      6.20000000e-02    7.11152867e-01    7.65466221e-01
773      6.30000000e-02    7.11039602e-01    7.66198862e-01
774      6.40000000e-02    7.10930417e-01    7.66933998e-01
775      6.50000000e-02    7.10825275e-01    7.67671563e-01
776      6.60000000e-02    7.10724134e-01    7.68411494e-01
777      6.70000000e-02    7.10626958e-01    7.69153725e-01
778      6.80000000e-02    7.10533706e-01    7.69898194e-01
779      6.90000000e-02    7.10444340e-01    7.70644840e-01
780      7.00000000e-02    7.10358823e-01    7.71393600e-01
781      7.10000000e-02    7.10277118e-01    7.72144416e-01
782      7.20000000e-02    7.10199186e-01    7.72897228e-01
783      7.30000000e-02    7.10124992e-01    7.73651978e-01
784      7.40000000e-02    7.10054498e-01    7.74408610e-01
785      7.50000000e-02    7.09987670e-01    7.75167067e-01
786      7.60000000e-02    7.09924471e-01    7.75927295e-01
787      7.70000000e-02    7.09864866e-01    7.76689240e-01
788      7.80000000e-02    7.09808821e-01    7.77452849e-01
789      7.90000000e-02    7.09756301e-01    7.78218071e-01
790      8.00000000e-02    7.09707272e-01    7.78984855e-01
791      8.10000000e-02    7.09661702e-01    7.79753152e-01
792      8.20000000e-02    7.09619556e-01    7.80522913e-01
793      8.30000000e-02    7.09580803e-01    7.81294091e-01
794      8.40000000e-02    7.09545409e-01    7.82066639e-01
795      8.50000000e-02    7.09513344e-01    7.82840512e-01
796      8.60000000e-02    7.09484576e-01    7.83615666e-01
797      8.70000000e-02    7.09459074e-01    7.84392057e-01
798      8.80000000e-02    7.09436808e-01    7.85169643e-01
799      8.90000000e-02    7.09417747e-01    7.85948383e-01
800      9.00000000e-02    7.09401861e-01    7.86728236e-01
801      9.10000000e-02    7.09389123e-01    7.87509163e-01
802      9.20000000e-02    7.09379502e-01    7.88291126e-01
803      9.30000000e-02    7.09372971e-01    7.89074088e-01
804      9.40000000e-02    7.09369501e-01    7.89858011e-01
805      9.50000000e-02    7.09369064e-01    7.90642861e-01
806      9.60000000e-02    7.09371635e-01    7.91428602e-01
807      9.70000000e-02    7.09377186e-01    7.92215200e-01
808      9.80000000e-02    7.09385690e-01    7.93002624e-01
809      9.90000000e-02    7.09397122e-01    7.93790841e-01
810      1.00000000e-01    7.09411456e-01    7.94579819e-01
811      1.01000000e-01    7.09428666e-01    7.95369529e-01
812      1.02000000e-01    7.09448730e-01    7.96159940e-01
813      1.03000000e-01    7.09471621e-01    7.96951025e-01
814      1.04000000e-01    7.09497316e-01    7.97742755e-01
815      1.05000000e-01    7.09525791e-01    7.98535103e-01
816      1.06000000e-01    7.09557024e-01    7.99328042e-01
817      1.07000000e-01    7.09590990e-01    8.00121548e-01
818      1.08000000e-01    7.09627669e-01    8.00915594e-01
819      1.09000000e-01    7.09667037e-01    8.01710157e-01
820      1.10000000e-01    7.09709073e-01    8.02505213e-01
821      1.11000000e-01    7.09753756e-01    8.03300739e-01
822      1.12000000e-01    7.09801064e-01    8.04096713e-01
823      1.13000000e-01    7.09850977e-01    8.04893113e-01
824      1.14000000e-01    7.09903475e-01    8.05689918e-01
825      1.15000000e-01    7.09958537e-01    8.06487108e-01
826      1.16000000e-01    7.10016144e-01    8.07284664e-01
827      1.17000000e-01    7.10076276e-01    8.08082568e-01
828      1.18000000e-01    7.10138915e-01    8.08880800e-01
829      1.19000000e-01    7.10204042e-01    8.09679342e-01
830      1.20000000e-01    7.10271638e-01    8.10478177e-01
831      1.21000000e-01    7.10341686e-01    8.11277286e-01
832      1.22000000e-01    7.10414167e-01    8.12076654e-01
833      1.23000000e-01    7.10489064e-01    8.12876264e-01
834      1.24000000e-01    7.10566361e-01    8.13676099e-01
835      1.25000000e-01    7.10646040e-01    8.14476145e-01
836      1.26000000e-01    7.10728084e-01    8.15276386e-01
837      1.27000000e-01    7.10812478e-01    8.16076809e-01
838      1.28000000e-01    7.10899205e-01    8.16877398e-01
839      1.29000000e-01    7.10988249e-01    8.17678140e-01
840      1.30000000e-01    7.11079596e-01    8.18479022e-01
841      1.31000000e-01    7.11173230e-01    8.19280031e-01
842      1.32000000e-01    7.11269136e-01    8.20081154e-01
843      1.33000000e-01    7.11367300e-01    8.20882379e-01
844      1.34000000e-01    7.11467706e-01    8.21683694e-01
845      1.35000000e-01    7.11570341e-01    8.22485087e-01
846      1.36000000e-01    7.11675192e-01    8.23286547e-01
847      1.37000000e-01    7.11782243e-01    8.24088062e-01
848      1.38000000e-01    7.11891482e-01    8.24889623e-01
849      1.39000000e-01    7.12002896e-01    8.25691218e-01
850      1.40000000e-01    7.12116471e-01    8.26492837e-01
851      1.41000000e-01    7.12232195e-01    8.27294470e-01
852      1.42000000e-01    7.12350055e-01    8.28096107e-01
853      1.43000000e-01    7.12470039e-01    8.28897739e-01
854      1.44000000e-01    7.12592135e-01    8.29699356e-01
855      1.45000000e-01    7.12716330e-01    8.30500950e-01
856      1.46000000e-01    7.12842613e-01    8.31302510e-01
857      1.47000000e-01    7.12970973e-01    8.32104028e-01
858      1.48000000e-01    7.13101398e-01    8.32905496e-01
859      1.49000000e-01    7.13233876e-01    8.33706904e-01
860      1.50000000e-01    7.13368398e-01    8.34508246e-01
861      1.51000000e-01    7.13504951e-01    8.35309511e-01
862      1.52000000e-01    7.13643526e-01    8.36110692e-01
863      1.53000000e-01    7.13784111e-01    8.36911782e-01
864      1.54000000e-01    7.13926697e-01    8.37712771e-01
865      1.55000000e-01    7.14071274e-01    8.38513653e-01
866      1.56000000e-01    7.14217830e-01    8.39314419e-01
867      1.57000000e-01    7.14366357e-01    8.40115062e-01
868      1.58000000e-01    7.14516845e-01    8.40915574e-01
869      1.59000000e-01    7.14669284e-01    8.41715948e-01
870      1.60000000e-01    7.14823665e-01    8.42516176e-01
871      1.61000000e-01    7.14979978e-01    8.43316250e-01
872      1.62000000e-01    7.15138214e-01    8.44116164e-01
873      1.63000000e-01    7.15298365e-01    8.44915910e-01
874      1.64000000e-01    7.15460420e-01    8.45715480e-01
875      1.65000000e-01    7.15624372e-01    8.46514867e-01
876      1.66000000e-01    7.15790212e-01    8.47314063e-01
877      1.67000000e-01    7.15957931e-01    8.48113062e-01
878      1.68000000e-01    7.16127520e-01    8.48911856e-01
879      1.69000000e-01    7.16298972e-01    8.49710437e-01
880      1.70000000e-01    7.16472278e-01    8.50508798e-01
881      1.71000000e-01    7.16647430e-01    8.51306932e-01
882      1.72000000e-01    7.16824419e-01    8.52104830e-01
883      1.73000000e-01    7.17003238e-01    8.52902486e-01
884      1.74000000e-01    7.17183879e-01    8.53699891e-01
885      1.75000000e-01    7.17366334e-01    8.54497039e-01
886      1.76000000e-01    7.17550596e-01    8.55293920e-01
887      1.77000000e-01    7.17736656e-01    8.56090527e-01
888      1.78000000e-01    7.17924507e-01    8.56886852e-01
889      1.79000000e-01    7.18114142e-01    8.57682888e-01
890      1.80000000e-01    7.18305553e-01    8.58478625e-01
891      1.81000000e-01    7.18498732e-01    8.59274055e-01
892      1.82000000e-01    7.18693673e-01    8.60069170e-01
893      1.83000000e-01    7.18890368e-01    8.60863961e-01
894      1.84000000e-01    7.19088810e-01    8.61658420e-01
895      1.85000000e-01    7.19288992e-01    8.62452537e-01
896      1.86000000e-01    7.19490906e-01    8.63246304e-01
897      1.87000000e-01    7.19694547e-01    8.64039711e-01
898      1.88000000e-01    7.19899905e-01    8.64832748e-01
899      1.89000000e-01    7.20106976e-01    8.65625407e-01
900      1.90000000e-01    7.20315751e-01    8.66417676e-01
901      1.91000000e-01    7.20526225e-01    8.67209547e-01
902      1.92000000e-01    7.20738389e-01    8.68001008e-01
903      1.93000000e-01    7.20952238e-01    8.68792049e-01
904      1.94000000e-01    7.21167764e-01    8.69582660e-01
905      1.95000000e-01    7.21384960e-01    8.70372829e-01
906      1.96000000e-01    7.21603821e-01    8.71162545e-01
907      1.97000000e-01    7.21824340e-01    8.71951796e-01
908      1.98000000e-01    7.22046508e-01    8.72740570e-01
909      1.99000000e-01    7.22270321e-01    8.73528856e-01
910      2.00000000e-01    7.22495772e-01    8.74316640e-01
911      2.01000000e-01    7.22722853e-01    8.75103910e-01
912      2.02000000e-01    7.22951559e-01    8.75890653e-01
913      2.03000000e-01    7.23181882e-01    8.76676855e-01
914      2.04000000e-01    7.23413817e-01    8.77462501e-01
915      2.05000000e-01    7.23647356e-01    8.78247579e-01
916      2.06000000e-01    7.23882493e-01    8.79032072e-01
917      2.07000000e-01    7.24119222e-01    8.79815966e-01
918      2.08000000e-01    7.24357537e-01    8.80599245e-01
919      2.09000000e-01    7.24597430e-01    8.81381893e-01
920      2.10000000e-01    7.24838895e-01    8.82163894e-01
921      2.11000000e-01    7.25081926e-01    8.82945231e-01
922      2.12000000e-01    7.25326516e-01    8.83725885e-01
923      2.13000000e-01    7.25572659e-01    8.84505840e-01
924      2.14000000e-01    7.25820349e-01    8.85285076e-01
925      2.15000000e-01    7.26069579e-01    8.86063574e-01
926      2.16000000e-01    7.26320342e-01    8.86841315e-01
927      2.17000000e-01    7.26572632e-01    8.87618278e-01
928      2.18000000e-01    7.26826444e-01    8.88394443e-01
929      2.19000000e-01    7.27081770e-01    8.89169787e-01
930      2.20000000e-01    7.27338604e-01    8.89944289e-01
931      2.21000000e-01    7.27596939e-01    8.90717925e-01
932      2.22000000e-01    7.27856770e-01    8.91490673e-01
933      2.23000000e-01    7.28118090e-01    8.92262507e-01
934      2.24000000e-01    7.28380892e-01    8.93033402e-01
935      2.25000000e-01    7.28645171e-01    8.93803334e-01
